Number,Transaction,DateTime,Empty
11550,Fabien Serres average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11551,Kurt Rosales average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11552,Jas Thibeault average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11553,Frederick Fleming average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11554,Yan Ageev average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11555,Wai Gonzalez average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11556,Eugene Williams average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11557,Insur Pavlov average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11558,Aaron Hanson average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11559,Aimo Nevala average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11560,Mikulas Hrdina average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11561,Claus-Dieter Finke average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11562,Rob Long average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11563,Stefan Mclaughlin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11564,Andrey Bakirov average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11565,Arkadiy Rusakov average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11566,Dale Baldwin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11567,Marc-Andre Macdougall average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11568,Claus-Peter Grau average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11569,Hasse Medin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11570,William Chen average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11571,Franklin Gould average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11572,Hubertus Knapp average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11573,Bohus Schmidt average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11574,Aslan Melnikov average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11575,Maxmilian Vaculik average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11576,Simon Blanchette average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11577,Gary Walton average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11578,Arturo Douglas average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11579,Mathew Blanchette average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11580,Greg Gillespie average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11581,Kurt Lo average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11582,Peter Manko average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11583,Erik Mcneil average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11584,Niels Hult average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11585,Oleg Shevchenko average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11586,Aaron Lariviere average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11587,Floyd Gibson average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11588,Josh Hoffman average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11589,Luigi Caldwell average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11590,Austin Black average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11591,Freddie Madden average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11592,Tom Seitz average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11593,Leo Snyder average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11594,Salvador Ward average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11595,Dave Marcoux average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11596,Remi Merlin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11597,Ahmed Larsen average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11598,Isaac Wilcox average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11599,Marco Barker average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11600,Geoffrey Baldwin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11601,Renald Cole average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11602,Mustafa Thomasson average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11603,Roberts Skuja average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11604,Kent Washington average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11605,Dan Kozlov average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11606,Christian Lauzon average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11607,Eric Prevost average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11608,Eriks Locmelis average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11609,Milos Havel average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11610,Lowell Elliott average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11611,Neil Kirby average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11612,Ricardo Watts average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11613,Clayton Welch average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11614,Robin Schwarzer average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11615,Dominik Horvathova average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11616,Kim Lindqvist average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11617,Andres Sharp average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11618,Frederick Macdougall average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11619,Robert Tahvanainen average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11620,Jack Hunt average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11621,Taisto Heikkonen average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11622,Vesa Lehikoinen average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11623,Tord Knutsson average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11624,Esa Palomaki average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11625,Jamie Laflamme average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11626,Dale Crowley average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11627,David Sims average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11628,Mel Calderon average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11629,Samuel Milne average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11630,Jake Sandhu average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11631,Viktor Affolter average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11632,Donnie Bradford average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11633,Leonid Muhlbauer average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11634,Mark Farley average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11635,Santeri Lindell average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11636,Billy Huff average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11637,Joey Lang average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11638,Or Cunningham average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11639,Byron Hopkins average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11640,Alexandre Bates average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11641,Kurt Ohlin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11642,Rusik Kharchenko average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11643,Tomas Huang average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11644,Angus Pouliot average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11645,Art Seguin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11646,Wai Nicholson average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11647,Ratmir Kolesnik average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11648,Dino Lemire average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11649,Kenneth Mutanen average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11650,Erik Komarova average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11651,Engelbert Hans average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11652,Darryl Leslie average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11653,Sauli Raty average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11654,Kenny Chouinard average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11655,Jose Harmon average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11656,Mohamed Owen average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11657,Juhani Lehti average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11658,Giovanni Baldwin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11659,Joseph Costa average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11660,Clint David average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11661,Stefan Berezin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11662,William Saunders average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11663,Michael Ware average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11664,Wallace Pearson average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11665,Ray Frey average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11666,Raynald Reid average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11667,Ramiro Ross average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11668,Kelvin Chung average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11669,Anvar Shapovalov average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11670,Joel Jean average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11671,Kurban Ryabov average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11672,Johnny Armstrong average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11673,Eetu Huttunen average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11674,Voldemars Sokolova average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11675,Steve Guy average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11676,Richard Butler average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11677,Evgeny Komarova average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11678,Olivier Gicquel average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11679,Jean-Claude Ahmed average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11680,Mariusz Lind average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11681,Mario Beyeler average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11682,Allen Lloyd average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11683,Tim Ng average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11684,Alex Fontaine average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11685,Magomed Vishnevskaya average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11686,Andre Austin average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11687,Glenn Holden average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11688,Alain Plante average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11689,Isaac Gregoire average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11690,Stefan Simonov average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11691,Eddy Mcconnell average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11692,Bohumir Matejkova average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11693,Bruno Matvejeva average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11694,Ba Tursyn average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11695,Kevin Holden average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11696,Alex Walsh average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11697,Artur Hamre average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11698,Anthony Messier average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11699,Jonas Pajari average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11700,Kurt Lorentzon average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11701,Markku Ahlstrom average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11702,Johnnie Fitzgerald average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11703,Bert Fowler average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11704,Mike Ackermann average salary was modified from $0 to $0.,2022-07-24 11:30:06 AM,
11705,Ilnaz Vinogradov average salary was modified from $3-875-000 to $3-397-686.,2022-07-24 11:30:06 AM,
11706,Abdul Drolet average salary was modified from $730-303 to $1-282-950.,2022-07-24 11:30:06 AM,
11707,Tatu Ruuska average salary was modified from $0 to $5-831-537.,2022-07-24 11:30:06 AM,
11708,George Skinner average salary was modified from $1-642-276 to $4-721-822.,2022-07-24 11:30:06 AM,
11709,Joakim Sundell average salary was modified from $5-344-444 to $3-313-416.,2022-07-24 11:30:06 AM,
11710,Neil Charette average salary was modified from $3-709-804 to $4-680-959.,2022-07-24 11:30:06 AM,
11711,At Akzhigitov average salary was modified from $3-733-333 to $5-594-937.,2022-07-24 11:30:06 AM,
11712,Israel Espinoza average salary was modified from $2-773-333 to $5-785-968.,2022-07-24 11:30:06 AM,
11713,Jakub Sokolova average salary was modified from $669-597 to $1-027-928.,2022-07-24 11:30:06 AM,
11714,Ignacio Kirk average salary was modified from $0 to $3-803-032.,2022-07-24 11:30:06 AM,
11715,Artemiy Kotova average salary was modified from $1-874-074 to $5-182-549.,2022-07-24 11:30:06 AM,
11716,Oscar Jacobs average salary was modified from $771-308 to $3-468-472.,2022-07-24 11:30:06 AM,
11717,Vic Ho average salary was modified from $877-612 to $2-950-578.,2022-07-24 11:30:06 AM,
11718,Tadeas Vit average salary was modified from $1-895-833 to $5-615-443.,2022-07-24 11:30:06 AM,
11719,Nurik Tazhibaeva average salary was modified from $1-593-333 to $6-254-209.,2022-07-24 11:30:06 AM,
11720,Joacim Magnusson average salary was modified from $986-243 to $2-142-648.,2022-07-24 11:30:06 AM,
11721,Levs Silins average salary was modified from $707-692 to $2-363-448.,2022-07-24 11:30:06 AM,
11722,Mikhail Tasboltaev average salary was modified from $854-386 to $2-317-213.,2022-07-24 11:30:06 AM,
11723,Peter Granstrom average salary was modified from $2-510-145 to $4-654-910.,2022-07-24 11:30:06 AM,
11724,Tim Raymond average salary was modified from $912-676 to $3-101-843.,2022-07-24 11:30:06 AM,
11725,Lucien Funk average salary was modified from $0 to $1-208-267.,2022-07-24 11:30:06 AM,
11726,Amir Brisebois average salary was modified from $0 to $4-835-185.,2022-07-24 11:30:06 AM,
11727,Jean-Marc Zeller average salary was modified from $1-614-815 to $4-961-678.,2022-07-24 11:30:06 AM,
11728,Rolland Charron average salary was modified from $1-133-333 to $1-900-163.,2022-07-24 11:30:06 AM,
11729,Michel Chapman average salary was modified from $671-486 to $2-734-773.,2022-07-24 11:30:06 AM,
11730,Angel Soto average salary was modified from $772-549 to $1-827-677.,2022-07-24 11:30:06 AM,
